date,open,high,low,close,volume
1987/04/09,2308.03,2308.03,2308.03,2308.03,
1987/04/10,2373.05,2373.05,2373.05,2373.05,
1987/04/13,2440.09,2440.09,2440.09,2440.09,
1987/04/14,2434.06,2434.06,2434.06,2434.06,
1987/04/15,2423.03,2423.03,2423.03,2423.03,
1987/04/20,2433.06,2433.06,2433.06,2433.06,
1987/04/21,2436.02,2436.02,2436.02,2436.02,
1987/04/22,2481.01,2481.01,2481.01,2481.01,
1987/04/23,2435.05,2435.05,2435.05,2435.05,
1987/04/24,2388.05,2388.05,2388.05,2388.05,
1987/04/27,2347.06,2347.06,2347.06,2347.06,
1987/04/28,2313.08,2313.08,2313.08,2313.08,
1987/04/29,2339.04,2339.04,2339.04,2339.04,
1987/04/30,2327.02,2327.02,2327.02,2327.02,
1987/05/04,2298.03,2298.03,2298.03,2298.03,
1987/05/05,2218.08,2218.08,2218.08,2218.08,
1987/05/06,2165,2165,2165,2165,
1987/05/07,2127.04,2127.04,2127.04,2127.04,
1987/05/08,2135.06,2135.06,2135.06,2135.06,
1987/05/11,2162.03,2162.03,2162.03,2162.03,
1987/05/12,2211.04,2211.04,2211.04,2211.04,
1987/05/13,2259.06,2259.06,2259.06,2259.06,
1987/05/14,2312.02,2312.02,2312.02,2312.02,
1987/05/18,2351.09,2351.09,2351.09,2351.09,
1987/05/19,2353.02,2353.02,2353.02,2353.02,
1987/05/20,2366.04,2366.04,2366.04,2366.04,
1987/05/21,2334.07,2334.07,2334.07,2334.07,
1987/05/22,2343.06,2343.06,2343.06,2343.06,
1987/05/25,2376.05,2376.05,2376.05,2376.05,
1987/05/26,2416.02,2416.02,2416.02,2416.02,
1987/05/27,2436.02,2436.02,2436.02,2436.02,
1987/05/28,2433.07,2433.07,2433.07,2433.07,
1987/05/29,2413.02,2413.02,2413.02,2413.02,
1987/06/01,2436.04,2436.04,2436.04,2436.04,
1987/06/02,2423.08,2423.08,2423.08,2423.08,
1987/06/03,2416.06,2416.06,2416.06,2416.06,
1987/06/04,2391.07,2391.07,2391.07,2391.07,
1987/06/05,2368.03,2368.03,2368.03,2368.03,
1987/06/08,2345.08,2345.08,2345.08,2345.08,
1987/06/09,2364.08,2364.08,2364.08,2364.08,
1987/06/10,2375.04,2375.04,2375.04,2375.04,
1987/06/11,2379.02,2379.02,2379.02,2379.02,
1987/06/12,2400.05,2400.05,2400.05,2400.05,
1987/06/15,2423.01,2423.01,2423.01,2423.01,
1987/06/16,2418.08,2418.08,2418.08,2418.08,
1987/06/17,2414.02,2414.02,2414.02,2414.02,
1987/06/19,2444,2444,2444,2444,
1987/06/23,2537.02,2537.02,2537.02,2537.02,
1987/06/24,2550.02,2550.02,2550.02,2550.02,
1987/06/25,2562.04,2562.04,2562.04,2562.04,
1987/06/26,2587.06,2587.06,2587.06,2587.06,
1987/06/29,2605.06,2605.06,2605.06,2605.06,
1987/06/30,2604.07,2604.07,2604.07,2604.07,
1987/07/01,2584.01,2584.01,2584.01,2584.01,
1987/07/02,2568.06,2568.06,2568.06,2568.06,
1987/07/03,2571.05,2571.05,2571.05,2571.05,
1987/07/06,2619.02,2619.02,2619.02,2619.02,
1987/07/07,2637.05,2637.05,2637.05,2637.05,
1987/07/08,2675.08,2675.08,2675.08,2675.08,
1987/07/09,2704.08,2704.08,2704.08,2704.08,
1987/07/10,2687.02,2687.02,2687.02,2687.02,
1987/07/13,2709.02,2709.02,2709.02,2709.02,
1987/07/14,2705.09,2705.09,2705.09,2705.09,
1987/07/15,2681.07,2681.07,2681.07,2681.07,
1987/07/16,2701.09,2701.09,2701.09,2701.09,
1987/07/17,2749.06,2749.06,2749.06,2749.06,
1987/07/20,2795.01,2795.01,2795.01,2795.01,
1987/07/21,2857.02,2857.02,2857.02,2857.02,
1987/07/22,2828.08,2828.08,2828.08,2828.08,
1987/07/23,2847.09,2847.09,2847.09,2847.09,
1987/07/24,2864.02,2864.02,2864.02,2864.02,
1987/07/27,2932.01,2932.01,2932.01,2932.01,
1987/07/28,2982.05,2982.05,2982.05,2982.05,
1987/07/29,3022.03,3022.03,3022.03,3022.03,
1987/07/30,3042,3042,3042,3042,
1987/07/31,3133,3133,3133,3133,
1987/08/03,3095.01,3095.01,3095.01,3095.01,
1987/08/04,3086.04,3086.04,3086.04,3086.04,
1987/08/05,3003.06,3003.06,3003.06,3003.06,
1987/08/06,2974,2974,2974,2974,
1987/08/07,3008.08,3008.08,3008.08,3008.08,
1987/08/10,3070.03,3070.03,3070.03,3070.03,
1987/08/11,3073,3073,3073,3073,
1987/08/12,3077.05,3077.05,3077.05,3077.05,
1987/08/13,3050.08,3050.08,3050.08,3050.08,
1987/08/14,3070.08,3070.08,3070.08,3070.08,
1987/08/17,3069.03,3069.03,3069.03,3069.03,
1987/08/18,3048.05,3048.05,3048.05,3048.05,
1987/08/19,3007.02,3007.02,3007.02,3007.02,
1987/08/20,3030.06,3030.06,3030.06,3030.06,
1987/08/21,3029.03,3029.03,3029.03,3029.03,
1987/08/24,3053.04,3053.04,3053.04,3053.04,
1987/08/25,3077.01,3077.01,3077.01,3077.01,
1987/08/26,3119.06,3119.06,3119.06,3119.06,
1987/08/27,3180,3180,3180,3180,
1987/08/28,3250.01,3250.01,3250.01,3250.01,
1987/08/31,3308.09,3308.09,3308.09,3308.09,
1987/09/01,3323.07,3323.07,3323.07,3323.07,
1987/09/02,3353.06,3353.06,3353.06,3353.06,
1987/09/03,3300.02,3300.02,3300.02,3300.02,
1987/09/04,3255.03,3255.03,3255.03,3255.03,
1987/09/07,3324.06,3324.06,3324.06,3324.06,
1987/09/08,3331,3331,3331,3331,
1987/09/09,3273.06,3273.06,3273.06,3273.06,
1987/09/10,3254.01,3254.01,3254.01,3254.01,
1987/09/11,3305.03,3305.03,3305.03,3305.03,
1987/09/14,3381.09,3381.09,3381.09,3381.09,
1987/09/15,3380.02,3380.02,3380.02,3380.02,
1987/09/16,3409.06,3409.06,3409.06,3409.06,
1987/09/17,3423.06,3423.06,3423.06,3423.06,
1987/09/18,3384.05,3384.05,3384.05,3384.05,
1987/09/21,3385.08,3385.08,3385.08,3385.08,
1987/09/22,3322.05,3322.05,3322.05,3322.05,
1987/09/23,3314.09,3314.09,3314.09,3314.09,
1987/09/24,3318.02,3318.02,3318.02,3318.02,
1987/09/25,3318.01,3318.01,3318.01,3318.01,
1987/09/28,3313.01,3313.01,3313.01,3313.01,
1987/09/29,3315.04,3315.04,3315.04,3315.04,
1987/09/30,3324.04,3324.04,3324.04,3324.04,
1987/10/01,3351.01,3351.01,3351.01,3351.01,
1987/10/02,3401.09,3401.09,3401.09,3401.09,
1987/10/05,3472.02,3472.02,3472.02,3472.02,
1987/10/06,3510.04,3510.04,3510.04,3510.04,
1987/10/07,3464.04,3464.04,3464.04,3464.04,
1987/10/08,3448.02,3448.02,3448.02,3448.02,
1987/10/09,3465.01,3465.01,3465.01,3465.01,
1987/10/13,3460.01,3460.01,3460.01,3460.01,
1987/10/14,3401.06,3401.06,3401.06,3401.06,
1987/10/15,3337.01,3337.01,3337.01,3337.01,
1987/10/16,3306.08,3306.08,3306.08,3306.08,
1987/10/19,3247,3247,3247,3247,
1987/10/20,3231.08,3231.08,3231.08,3231.08,
1987/10/21,2981,2981,2981,2981,
1987/10/22,2979.08,2979.08,2979.08,2979.08,
1987/10/23,2889.02,2889.02,2889.02,2889.02,
1987/10/26,2772.06,2772.06,2772.06,2772.06,
1987/10/27,2574.02,2574.02,2574.02,2574.02,
1987/10/28,2500.07,2500.07,2500.07,2500.07,
1987/10/29,2322.06,2322.06,2322.06,2322.06,
1987/10/30,2341.08,2341.08,2341.08,2341.08,
1987/11/02,2551.09,2551.09,2551.09,2551.09,
1987/11/03,2549.07,2549.07,2549.07,2549.07,
1987/11/04,2461,2461,2461,2461,
1987/11/05,2456.01,2456.01,2456.01,2456.01,
1987/11/06,2460.02,2460.02,2460.02,2460.02,
1987/11/10,2330.08,2330.08,2330.08,2330.08,
1987/11/11,2280.08,2280.08,2280.08,2280.08,
1987/11/12,2334.03,2334.03,2334.03,2334.03,
1987/11/13,2378.08,2378.08,2378.08,2378.08,
1987/11/16,2400.04,2400.04,2400.04,2400.04,
1987/11/17,2365.06,2365.06,2365.06,2365.06,
1987/11/18,2327.05,2327.05,2327.05,2327.05,
1987/11/19,2314.05,2314.05,2314.05,2314.05,
1987/11/20,2231.06,2231.06,2231.06,2231.06,
1987/11/23,2261,2261,2261,2261,
1987/11/24,2230,2230,2230,2230,
1987/11/25,2256.08,2256.08,2256.08,2256.08,
1987/11/26,2253,2253,2253,2253,
1987/11/27,2281.03,2281.03,2281.03,2281.03,
1987/11/30,2300,2300,2300,2300,
1987/12/01,2241.05,2241.05,2241.05,2241.05,
1987/12/02,2199.07,2199.07,2199.07,2199.07,
1987/12/03,2163.02,2163.02,2163.02,2163.02,
1987/12/04,2138.07,2138.07,2138.07,2138.07,
1987/12/07,2166.05,2166.05,2166.05,2166.05,
1987/12/09,2206.05,2206.05,2206.05,2206.05,
1987/12/10,2265.07,2265.07,2265.07,2265.07,
1987/12/11,2230.08,2230.08,2230.08,2230.08,
1987/12/14,2286.02,2286.02,2286.02,2286.02,
1987/12/15,2293.08,2293.08,2293.08,2293.08,
1987/12/16,2368,2368,2368,2368,
1987/12/17,2457.06,2457.06,2457.06,2457.06,
1987/12/18,2468,2468,2468,2468,
1987/12/21,2512,2512,2512,2512,
1987/12/22,2511.02,2511.02,2511.02,2511.02,
1987/12/23,2505.04,2505.04,2505.04,2505.04,
1987/12/28,2391.01,2391.01,2391.01,2391.01,
1987/12/29,2379.07,2379.07,2379.07,2379.07,
1987/12/30,2407.01,2407.01,2407.01,2407.01,
1988/01/04,2385.09,2385.09,2385.09,2385.09,
1988/01/05,2495.05,2495.05,2495.05,2495.05,
1988/01/07,2544.01,2544.01,2544.01,2544.01,
1988/01/08,2588.09,2588.09,2588.09,2588.09,
1988/01/11,2486.08,2486.08,2486.08,2486.08,
1988/01/12,2498,2498,2498,2498,
1988/01/13,2477.08,2477.08,2477.08,2477.08,
1988/01/14,2509.07,2509.07,2509.07,2509.07,
1988/01/15,2527.08,2527.08,2527.08,2527.08,
1988/01/18,2655.01,2655.01,2655.01,2655.01,
1988/01/19,2640.08,2640.08,2640.08,2640.08,
1988/01/20,2623,2623,2623,2623,
1988/01/21,2592.05,2592.05,2592.05,2592.05,
1988/01/22,2627.05,2627.05,2627.05,2627.05,
1988/01/25,2683.02,2683.02,2683.02,2683.02,
1988/01/26,2680.08,2680.08,2680.08,2680.08,
1988/01/27,2646.05,2646.05,2646.05,2646.05,
1988/01/28,2652.08,2652.08,2652.08,2652.08,
1988/01/29,2670.07,2670.07,2670.07,2670.07,
1988/02/01,2682.05,2682.05,2682.05,2682.05,
1988/02/02,2651,2651,2651,2651,
1988/02/03,2639.03,2639.03,2639.03,2639.03,
1988/02/04,2631.05,2631.05,2631.05,2631.05,
1988/02/05,2641.01,2641.01,2641.01,2641.01,
1988/02/08,2649.02,2649.02,2649.02,2649.02,
1988/02/09,2619.04,2619.04,2619.04,2619.04,
1988/02/10,2617.04,2617.04,2617.04,2617.04,
1988/02/11,2639.04,2639.04,2639.04,2639.04,
1988/02/12,2643.04,2643.04,2643.04,2643.04,
1988/02/15,2691.01,2691.01,2691.01,2691.01,
1988/02/16,2630.05,2630.05,2630.05,2630.05,
1988/02/17,2649.02,2649.02,2649.02,2649.02,
1988/02/18,2662.05,2662.05,2662.05,2662.05,
1988/02/19,2652.03,2652.03,2652.03,2652.03,
1988/02/22,2653.08,2653.08,2653.08,2653.08,
1988/02/23,2664.01,2664.01,2664.01,2664.01,
1988/02/24,2666.08,2666.08,2666.08,2666.08,
1988/02/25,2659.09,2659.09,2659.09,2659.09,
1988/02/26,2656.04,2656.04,2656.04,2656.04,
1988/02/29,2680.04,2680.04,2680.04,2680.04,
1988/03/01,2706.03,2706.03,2706.03,2706.03,
1988/03/02,2744.01,2744.01,2744.01,2744.01,
1988/03/03,2769.05,2769.05,2769.05,2769.05,
1988/03/04,2760.09,2760.09,2760.09,2760.09,
1988/03/07,2793.02,2793.02,2793.02,2793.02,
1988/03/08,2794,2794,2794,2794,
1988/03/09,2805.07,2805.07,2805.07,2805.07,
1988/03/10,2802.04,2802.04,2802.04,2802.04,
1988/03/11,2780.09,2780.09,2780.09,2780.09,
1988/03/14,2780.03,2780.03,2780.03,2780.03,
1988/03/15,2802,2802,2802,2802,
1988/03/16,2816.04,2816.04,2816.04,2816.04,
1988/03/17,2802.06,2802.06,2802.06,2802.06,
1988/03/18,2824.06,2824.06,2824.06,2824.06,
1988/03/21,2848.04,2848.04,2848.04,2848.04,
1988/03/22,2819.07,2819.07,2819.07,2819.07,
1988/03/23,2850.05,2850.05,2850.05,2850.05,
1988/03/24,2867.07,2867.07,2867.07,2867.07,
1988/03/25,2856.03,2856.03,2856.03,2856.03,
1988/03/28,2808.03,2808.03,2808.03,2808.03,
1988/03/29,2805.07,2805.07,2805.07,2805.07,
1988/03/30,2826.08,2826.08,2826.08,2826.08,
1988/04/04,2780.04,2780.04,2780.04,2780.04,
1988/04/05,2790.03,2790.03,2790.03,2790.03,
1988/04/06,2780.04,2780.04,2780.04,2780.04,
1988/04/07,2804.07,2804.07,2804.07,2804.07,
1988/04/08,2806.04,2806.04,2806.04,2806.04,
1988/04/11,2807.01,2807.01,2807.01,2807.01,
1988/04/12,2835.02,2835.02,2835.02,2835.02,
1988/04/13,2840.03,2840.03,2840.03,2840.03,
1988/04/14,2845.02,2845.02,2845.02,2845.02,
1988/04/15,2765.01,2765.01,2765.01,2765.01,
1988/04/18,2785.08,2785.08,2785.08,2785.08,
1988/04/19,2765.02,2765.02,2765.02,2765.02,
1988/04/20,2760.08,2760.08,2760.08,2760.08,
1988/04/21,2734.05,2734.05,2734.05,2734.05,
1988/04/22,2750.01,2750.01,2750.01,2750.01,
1988/04/25,2773.03,2773.03,2773.03,2773.03,
1988/04/26,2755.07,2755.07,2755.07,2755.07,
1988/04/27,2750,2750,2750,2750,
1988/04/28,2738.09,2738.09,2738.09,2738.09,
1988/04/29,2732.09,2732.09,2732.09,2732.09,
1988/05/03,2746.05,2746.05,2746.05,2746.05,
1988/05/04,2762.03,2762.03,2762.03,2762.03,
1988/05/05,2758.08,2758.08,2758.08,2758.08,
1988/05/06,2747.08,2747.08,2747.08,2747.08,
1988/05/09,2751.05,2751.05,2751.05,2751.05,
1988/05/10,2732.09,2732.09,2732.09,2732.09,
1988/05/11,2720.08,2720.08,2720.08,2720.08,
1988/05/12,2671.04,2671.04,2671.04,2671.04,
1988/05/13,2705.04,2705.04,2705.04,2705.04,
1988/05/16,2731.02,2731.02,2731.02,2731.02,
1988/05/17,2757,2757,2757,2757,
1988/05/18,2764.07,2764.07,2764.07,2764.07,
1988/05/19,2750,2750,2750,2750,
1988/05/20,2750.04,2750.04,2750.04,2750.04,
1988/05/23,2744.05,2744.05,2744.05,2744.05,
1988/05/24,2747.08,2747.08,2747.08,2747.08,
1988/05/25,2748.05,2748.05,2748.05,2748.05,
1988/05/26,2750.02,2750.02,2750.02,2750.02,
1988/05/27,2763.04,2763.04,2763.04,2763.04,
1988/05/30,2810.04,2810.04,2810.04,2810.04,
1988/05/31,2859.08,2859.08,2859.08,2859.08,
1988/06/01,2913.09,2913.09,2913.09,2913.09,
1988/06/03,2969.09,2969.09,2969.09,2969.09,
1988/06/06,3008.08,3008.08,3008.08,3008.08,
1988/06/07,3008.01,3008.01,3008.01,3008.01,
1988/06/08,2994.03,2994.03,2994.03,2994.03,
1988/06/09,3018.05,3018.05,3018.05,3018.05,
1988/06/10,3019.04,3019.04,3019.04,3019.04,
1988/06/13,3055.05,3055.05,3055.05,3055.05,
1988/06/14,3042.08,3042.08,3042.08,3042.08,
1988/06/15,3060.07,3060.07,3060.07,3060.07,
1988/06/16,3042.07,3042.07,3042.07,3042.07,
1988/06/17,3023.02,3023.02,3023.02,3023.02,
1988/06/20,3021.09,3021.09,3021.09,3021.09,
1988/06/21,3001.07,3001.07,3001.07,3001.07,
1988/06/22,2999.08,2999.08,2999.08,2999.08,
1988/06/23,3018.06,3018.06,3018.06,3018.06,
1988/06/24,3012.09,3012.09,3012.09,3012.09,
1988/06/27,3023.04,3023.04,3023.04,3023.04,
1988/06/28,3012.01,3012.01,3012.01,3012.01,
1988/06/29,2993.02,2993.02,2993.02,2993.02,
1988/06/30,2994.06,2994.06,2994.06,2994.06,
1988/07/01,2976.01,2976.01,2976.01,2976.01,
1988/07/04,2952.02,2952.02,2952.02,2952.02,
1988/07/05,2933.05,2933.05,2933.05,2933.05,
1988/07/06,2935.08,2935.08,2935.08,2935.08,
1988/07/07,2932,2932,2932,2932,
1988/07/08,2924.04,2924.04,2924.04,2924.04,
1988/07/11,2938,2938,2938,2938,
1988/07/12,2951.04,2951.04,2951.04,2951.04,
1988/07/13,2944.09,2944.09,2944.09,2944.09,
1988/07/14,2939.09,2939.09,2939.09,2939.09,
1988/07/15,2930.07,2930.07,2930.07,2930.07,
1988/07/18,2932.02,2932.02,2932.02,2932.02,
1988/07/19,2894.03,2894.03,2894.03,2894.03,
1988/07/20,2895.06,2895.06,2895.06,2895.06,
1988/07/21,2898,2898,2898,2898,
1988/07/22,2890.05,2890.05,2890.05,2890.05,
1988/07/26,2887.04,2887.04,2887.04,2887.04,
1988/07/27,2892.05,2892.05,2892.05,2892.05,
1988/07/28,2901,2901,2901,2901,
1988/07/29,2916,2916,2916,2916,
1988/08/01,2924.04,2924.04,2924.04,2924.04,
1988/08/02,2929.08,2929.08,2929.08,2929.08,
1988/08/03,2938.02,2938.02,2938.02,2938.02,
1988/08/04,2941.05,2941.05,2941.05,2941.05,
1988/08/05,2961.05,2961.05,2961.05,2961.05,
1988/08/08,2974,2974,2974,2974,
1988/08/09,2973.08,2973.08,2973.08,2973.08,
1988/08/10,2938.08,2938.08,2938.08,2938.08,
1988/08/11,2899.04,2899.04,2899.04,2899.04,
1988/08/12,2894,2894,2894,2894,
1988/08/16,2878.03,2878.03,2878.03,2878.03,
1988/08/17,2896.04,2896.04,2896.04,2896.04,
1988/08/18,2903.04,2903.04,2903.04,2903.04,
1988/08/19,2892.04,2892.04,2892.04,2892.04,
1988/08/22,2877.09,2877.09,2877.09,2877.09,
1988/08/23,2865,2865,2865,2865,
1988/08/24,2852.08,2852.08,2852.08,2852.08,
1988/08/25,2854.09,2854.09,2854.09,2854.09,
1988/08/26,2837.03,2837.03,2837.03,2837.03,
1988/08/29,2819.07,2819.07,2819.07,2819.07,
1988/08/30,2807,2807,2807,2807,
1988/08/31,2793.02,2793.02,2793.02,2793.02,
1988/09/01,2769.04,2769.04,2769.04,2769.04,
1988/09/02,2747.01,2747.01,2747.01,2747.01,
1988/09/05,2777.06,2777.06,2777.06,2777.06,
1988/09/06,2788.05,2788.05,2788.05,2788.05,
1988/09/07,2773.01,2773.01,2773.01,2773.01,
1988/09/08,2768.03,2768.03,2768.03,2768.03,
1988/09/09,2753.03,2753.03,2753.03,2753.03,
1988/09/12,2731.01,2731.01,2731.01,2731.01,
1988/09/13,2723,2723,2723,2723,
1988/09/14,2735.04,2735.04,2735.04,2735.04,
1988/09/15,2757.09,2757.09,2757.09,2757.09,
1988/09/16,2753,2753,2753,2753,
1988/09/19,2764.06,2764.06,2764.06,2764.06,
1988/09/20,2741.05,2741.05,2741.05,2741.05,
1988/09/21,2736.04,2736.04,2736.04,2736.04,
1988/09/22,2720.08,2720.08,2720.08,2720.08,
1988/09/23,2699.03,2699.03,2699.03,2699.03,
1988/09/26,2702.01,2702.01,2702.01,2702.01,
1988/09/27,2706.07,2706.07,2706.07,2706.07,
1988/09/28,2723.08,2723.08,2723.08,2723.08,
1988/09/29,2751.08,2751.08,2751.08,2751.08,
1988/09/30,2793.05,2793.05,2793.05,2793.05,
1988/10/03,2806.06,2806.06,2806.06,2806.06,
1988/10/04,2800.04,2800.04,2800.04,2800.04,
1988/10/05,2795.07,2795.07,2795.07,2795.07,
1988/10/06,2795.08,2795.08,2795.08,2795.08,
1988/10/07,2798.05,2798.05,2798.05,2798.05,
1988/10/10,2817.01,2817.01,2817.01,2817.01,
1988/10/11,2825.07,2825.07,2825.07,2825.07,
1988/10/13,2815.03,2815.03,2815.03,2815.03,
1988/10/14,2813.02,2813.02,2813.02,2813.02,
1988/10/17,2827.01,2827.01,2827.01,2827.01,
1988/10/18,2837.01,2837.01,2837.01,2837.01,
1988/10/19,2813.05,2813.05,2813.05,2813.05,
1988/10/20,2815.06,2815.06,2815.06,2815.06,
1988/10/21,2848.05,2848.05,2848.05,2848.05,
1988/10/24,2884.06,2884.06,2884.06,2884.06,
1988/10/25,2878.07,2878.07,2878.07,2878.07,
1988/10/26,2872.02,2872.02,2872.02,2872.02,
1988/10/27,2857.03,2857.03,2857.03,2857.03,
1988/10/28,2844.06,2844.06,2844.06,2844.06,
1988/10/31,2859.04,2859.04,2859.04,2859.04,
1988/11/02,2882.08,2882.08,2882.08,2882.08,
1988/11/03,2887.02,2887.02,2887.02,2887.02,
1988/11/04,2899.03,2899.03,2899.03,2899.03,
1988/11/07,2903.02,2903.02,2903.02,2903.02,
1988/11/08,2899.03,2899.03,2899.03,2899.03,
1988/11/10,2879.06,2879.06,2879.06,2879.06,
1988/11/11,2862.01,2862.01,2862.01,2862.01,
1988/11/14,2824.06,2824.06,2824.06,2824.06,
1988/11/15,2822.02,2822.02,2822.02,2822.02,
1988/11/16,2827.01,2827.01,2827.01,2827.01,
1988/11/17,2804,2804,2804,2804,
1988/11/18,2799.09,2799.09,2799.09,2799.09,
1988/11/21,2804.05,2804.05,2804.05,2804.05,
1988/11/22,2797.02,2797.02,2797.02,2797.02,
1988/11/23,2795.06,2795.06,2795.06,2795.06,
1988/11/24,2801,2801,2801,2801,
1988/11/25,2812.06,2812.06,2812.06,2812.06,
1988/11/28,2806.03,2806.03,2806.03,2806.03,
1988/11/29,2793.06,2793.06,2793.06,2793.06,
1988/11/30,2788.02,2788.02,2788.02,2788.02,
1988/12/01,2779.04,2779.04,2779.04,2779.04,
1988/12/02,2743.03,2743.03,2743.03,2743.03,
1988/12/05,2732.08,2732.08,2732.08,2732.08,
1988/12/07,2747.02,2747.02,2747.02,2747.02,
1988/12/09,2751.04,2751.04,2751.04,2751.04,
1988/12/12,2759.08,2759.08,2759.08,2759.08,
1988/12/13,2760,2760,2760,2760,
1988/12/14,2756,2756,2756,2756,
1988/12/15,2754.04,2754.04,2754.04,2754.04,
1988/12/16,2758.07,2758.07,2758.07,2758.07,
1988/12/19,2766.09,2766.09,2766.09,2766.09,
1988/12/20,2777.06,2777.06,2777.06,2777.06,
1988/12/21,2761.05,2761.05,2761.05,2761.05,
1988/12/22,2741.03,2741.03,2741.03,2741.03,
1988/12/23,2712.06,2712.06,2712.06,2712.06,
1988/12/26,2722,2722,2722,2722,
1988/12/27,2714.03,2714.03,2714.03,2714.03,
1988/12/28,2713,2713,2713,2713,
1988/12/29,2714.01,2714.01,2714.01,2714.01,
1988/12/30,2727.05,2727.05,2727.05,2727.05,
1989/01/02,2736.04,2736.04,2736.04,2736.04,
1989/01/03,2737.02,2737.02,2737.02,2737.02,
1989/01/04,2709.09,2709.09,2709.09,2709.09,
1989/01/05,2712.03,2712.03,2712.03,2712.03,
1989/01/09,2730.03,2730.03,2730.03,2730.03,
1989/01/10,2729.04,2729.04,2729.04,2729.04,
1989/01/11,2746.01,2746.01,2746.01,2746.01,
1989/01/12,2770.03,2770.03,2770.03,2770.03,
1989/01/13,2793.01,2793.01,2793.01,2793.01,
1989/01/16,2822.03,2822.03,2822.03,2822.03,
1989/01/17,2828.08,2828.08,2828.08,2828.08,
1989/01/18,2826.04,2826.04,2826.04,2826.04,
1989/01/19,2831.01,2831.01,2831.01,2831.01,
1989/01/20,2813,2813,2813,2813,
1989/01/23,2775.01,2775.01,2775.01,2775.01,
1989/01/24,2776.06,2776.06,2776.06,2776.06,
1989/01/25,2791.03,2791.03,2791.03,2791.03,
1989/01/26,2801.07,2801.07,2801.07,2801.07,
1989/01/27,2802.04,2802.04,2802.04,2802.04,
1989/01/30,2833.08,2833.08,2833.08,2833.08,
1989/01/31,2816.07,2816.07,2816.07,2816.07,
1989/02/01,2782.07,2782.07,2782.07,2782.07,
1989/02/02,2798.05,2798.05,2798.05,2798.05,
1989/02/03,2786.07,2786.07,2786.07,2786.07,
1989/02/06,2797.04,2797.04,2797.04,2797.04,
1989/02/07,2790.02,2790.02,2790.02,2790.02,
1989/02/08,2788.06,2788.06,2788.06,2788.06,
1989/02/09,2789.04,2789.04,2789.04,2789.04,
1989/02/10,2785.07,2785.07,2785.07,2785.07,
1989/02/13,2769.09,2769.09,2769.09,2769.09,
1989/02/14,2752.06,2752.06,2752.06,2752.06,
1989/02/15,2743.09,2743.09,2743.09,2743.09,
1989/02/16,2736.05,2736.05,2736.05,2736.05,
1989/02/17,2722,2722,2722,2722,
1989/02/20,2719.07,2719.07,2719.07,2719.07,
1989/02/21,2713.04,2713.04,2713.04,2713.04,
1989/02/22,2729.05,2729.05,2729.05,2729.05,
1989/02/23,2721.09,2721.09,2721.09,2721.09,
1989/02/24,2715,2715,2715,2715,
1989/02/27,2699,2699,2699,2699,
1989/02/28,2688.02,2688.02,2688.02,2688.02,
1989/03/01,2682,2682,2682,2682,
1989/03/02,2688.09,2688.09,2688.09,2688.09,
1989/03/03,2699.06,2699.06,2699.06,2699.06,
1989/03/06,2707.09,2707.09,2707.09,2707.09,
1989/03/07,2723.03,2723.03,2723.03,2723.03,
1989/03/08,2732.02,2732.02,2732.02,2732.02,
1989/03/09,2744,2744,2744,2744,
1989/03/10,2762.08,2762.08,2762.08,2762.08,
1989/03/13,2785,2785,2785,2785,
1989/03/14,2806.07,2806.07,2806.07,2806.07,
1989/03/15,2804.01,2804.01,2804.01,2804.01,
1989/03/16,2799.03,2799.03,2799.03,2799.03,
1989/03/17,2793,2793,2793,2793,
1989/03/20,2782.04,2782.04,2782.04,2782.04,
1989/03/21,2768.01,2768.01,2768.01,2768.01,
1989/03/22,2777.01,2777.01,2777.01,2777.01,
1989/03/27,2778.04,2778.04,2778.04,2778.04,
1989/03/28,2788.06,2788.06,2788.06,2788.06,
1989/03/29,2793.08,2793.08,2793.08,2793.08,
1989/03/30,2800.09,2800.09,2800.09,2800.09,
1989/03/31,2819.01,2819.01,2819.01,2819.01,
1989/04/03,2863.05,2863.05,2863.05,2863.05,
1989/04/04,2897.02,2897.02,2897.02,2897.02,
1989/04/05,2898.08,2898.08,2898.08,2898.08,
1989/04/06,2913.03,2913.03,2913.03,2913.03,
1989/04/07,2923.05,2923.05,2923.05,2923.05,
1989/04/10,2944.04,2944.04,2944.04,2944.04,
1989/04/11,2934.07,2934.07,2934.07,2934.07,
1989/04/12,2928.06,2928.06,2928.06,2928.06,
1989/04/13,2916.06,2916.06,2916.06,2916.06,
1989/04/14,2906.08,2906.08,2906.08,2906.08,
1989/04/17,2924,2924,2924,2924,
1989/04/18,2930.02,2930.02,2930.02,2930.02,
1989/04/19,2937.09,2937.09,2937.09,2937.09,
1989/04/20,2940.03,2940.03,2940.03,2940.03,
1989/04/21,2937.04,2937.04,2937.04,2937.04,
1989/04/24,2945.08,2945.08,2945.08,2945.08,
1989/04/25,2940.06,2940.06,2940.06,2940.06,
1989/04/26,2934.07,2934.07,2934.07,2934.07,
1989/04/27,2939.05,2939.05,2939.05,2939.05,
1989/04/28,2948.02,2948.02,2948.02,2948.02,
1989/05/03,2968.05,2968.05,2968.05,2968.05,
1989/05/04,2974.08,2974.08,2974.08,2974.08,
1989/05/05,2982.08,2982.08,2982.08,2982.08,
1989/05/08,2999.09,2999.09,2999.09,2999.09,
1989/05/09,3002.03,3002.03,3002.03,3002.03,
